date;title;category;source;primary_topic;seo_keywords;quality_score;seo_score;url;status
"2026-02-23 06:42";"« Il faut se libérer de l'obsession pour la figure d'autorité »";Environnement;Reporterre;;;;;https://reporterre.net/Il-faut-se-liberer-de-l-obsession-pour-la-figure-d-autorite;new
"2026-02-23 06:42";"En Martinique, le 14 février 1974, l'État tuait des ouvriers de la banane";Environnement;Reporterre;;;;;https://reporterre.net/En-Martinique-le-14-fevrier-1974-l-Etat-tuait-des-ouvriers-de-la-banane;new
"2026-02-23 06:42";"Ce refuge breton soigne les oiseaux épuisés par les tempêtes";Environnement;Reporterre;;;;;https://reporterre.net/Ce-refuge-breton-soigne-les-oiseaux-epuises-par-les-tempetes;new
"2026-02-23 06:42";"« Aimer sans posséder » : libérons-nous de l'amour capitaliste";Environnement;Reporterre;;;;;https://reporterre.net/Aimer-sans-posseder-liberons-nous-de-l-amour-capitaliste;new
"2026-02-23 06:42";"« Les industriels ont gagné la campagne de désinformation » : pourquoi le Zéro déchet n'a pas pris";Environnement;Reporterre;;;;;https://reporterre.net/Zero-dechet-pourquoi-ca-n-a-pas-pris;new
"2026-02-23 06:42";"« Amazon soutient la politique fasciste de l'ICE » : des écologistes s'invitent dans ses bureaux français";Environnement;Reporterre;;;;;https://reporterre.net/Amazon-soutient-la-politique-fasciste-de-l-ICE-des-ecologistes-s-invitent-dans-ses;new
"2026-02-23 06:42";"Plus de nucléaire, moins de renouvelables : la stratégie énergétique de la France signe la victoire des lobbies";Environnement;Reporterre;;;;;https://reporterre.net/Electricite-partout-sobriete-nulle-part-le-pari-vain-de-l-Etat;new
"2026-02-23 06:42";"Emmanuel Macron appelle à procréer mais oublie les causes de l'infertilité";Environnement;Reporterre;;;;;https://reporterre.net/Emmanuel-Macron-appelle-a-procreer-mais-oublie-les-causes-de-l-infertilite;new
"2026-02-23 06:42";"Démocratie participative : à Strasbourg, la maire a essayé sans vraiment convaincre";Environnement;Reporterre;;;;;https://reporterre.net/Democratie-participative-a-Strasbourg-la-maire-a-essaye-sans-vraiment-convaincre;new
"2026-02-23 06:42";"Aigle tué par des éoliennes : une nouvelle loi blanchit l'entreprise";Environnement;Reporterre;;;;;https://reporterre.net/Un-exploitant-de-parc-eolien-echappe-a-une-condamnation-grace-a-la-nouvelle-loi-agricole;new
"2026-02-23 06:42";"« Non au recycleur-pollueur » : ce projet d'usine qui fait tousser les riverains";Environnement;Reporterre;;;;;https://reporterre.net/Non-au-recycleur-pollueur-ce-projet-d-usine-qui-fait-tousser-les-riverains;new
"2026-02-23 06:42";"Trump abroge un texte fondateur encadrant les émissions de gaz à effet de serre";Environnement;Reporterre;;;;;https://reporterre.net/Trump-abroge-un-texte-fondateur-encadrant-les-emissions-de-gaz-a-effet-de-serre;new
